Title,Artist,ReleaseDate,Lyrics,Genres,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,SwearCount,SentimentAverage,SwearlessSentimentAverage
Ain't It Fun,Paramore,2013-04-05,"[Verse 1]
I don't mind
Letting you down easy, but just give it time
If it don't hurt now just wait, just wait a while
You're not the big fish in the pond no more
You are what they're feeding on

[Pre-Chorus 1]
So what are you gonna do
When the world don't orbit around you
So what are you gonna do
When the world don't orbit around you

[Chorus]
Ain't it fun
Living in the real world
Ain't it good
Being all alone

[Verse 2]
Where you're from
You might be the one who's running things
Well you could ring anybody's bell and get what you want
You see it's easy to ignore trouble
When you're living in a bubble

[Pre-Chorus 2]
So what are you gonna do
When the world don't orbit around you
So what are you gonna do
When nobody wants to fool with you

[Chorus]
Ain't it fun
Living in the real world
Ain't it good
Being all alone

[Extended Chorus]
Ain't it good to be on your own
Ain't it fun, you can't count on no one
Ain't it good to be on your own
Ain't it fun, you can't count on no one
Ain't it fun
Living in the real world

[Bridge]
Don't go crying to your mama
'Cause you're on your own in the real world
Don't go crying to your mama
'Cause you're on your own in the real world
Don't go crying to your mama
'Cause you're on your own in the real world
Don't go crying to your mama
'Cause you're on your own in the real world

Ain't it fun, ain't it fun
Baby now you're one of us
Ain't it fun, ain't it fun, ain't it fun

[Chorus]
Ain't it fun
Living in the real world
Ain't it good, ain't it good
Being all alone
Ain't it fun
Living in the real world
('Cause the world don't orbit around you)
Ain't it good, ain't it good
Being all alone

[Outro]
Don't go crying to your mama (To your mother)
'Cause you're on your own in the real world (Don't go crying)
Don't go crying to your mama (To your mama)
'Cause you're on your own in the real world
Don't go crying to your mama
'Cause you're on your own in the real world (This is the real world)
Don't go crying to your mama
'Cause you're on your own in the real world
This is the real world
This is the real world
Don't go crying to your mama
'Cause you're on your own in the real world
Don't go crying to your mama
'Cause you're on your own in the real world
Don't go crying to your mama
'Cause you're on your own in the real world
Don't go crying to your mama
'Cause you're on your own in the real world
Don't go crying
Don't go crying (You're on your own)
Don't go crying...","['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",73,0.154,0.61,0.893,4.41e-05,0.021,-3.681,0.0921,0.6729999999999999,104.031,0,0.11284046692607004,0.11284046692607004
Airplanes,B.o.B,2010-04-26,"[Chorus: Hayley Williams]
Can we pretend that airplanes
In the night sky are like shooting stars?
I could really use a wish right now
Wish right now, wish right now
Can we pretend that airplanes
In the night sky are like shooting stars?
I could really use a wish right now
Wish right now, wish right now

[Verse 1: B.o.B]
Yeah, I could use a dream or a genie or a wish
To go back to a place much simpler than this
'Cause after all the partyin' and smashin' and crashin'
And all the glitz and the glam and the fashion
And all the pandemonium and all the madness
There comes a time where you fade to the blackness
And when you starin' at that phone in your lap
And you hopin' but them people never call you back
But that's just how the story unfolds
You get another hand soon after you fold
And when your plans unravel in the sand
What would you wish for if you had one chance?
So airplane, airplane, sorry I'm late
I'm on my way, so don't close that gate
If I don't make that, then I'll switch my flight
And I'll be right back at it by the end of the night

[Chorus: Hayley Williams]
Can we pretend that airplanes
In the night sky are like shooting stars?
I could really use a wish right now
Wish right now, wish right now
Can we pretend that airplanes
In the night sky are like shooting stars?
I could really use a wish right now
Wish right now, wish right now

[Verse 2: B.o.B]
Yeah, yeah, somebody take me back to the days
Before this was a job, before I got paid
Before it ever mattered what I had in my bank
Yeah, back when I was tryna get a tip at Subway
And back when I was rappin' for the hell of it
But nowadays we rappin' to stay relevant
I'm guessin' that if we can make some wishes out of airplanes
Then maybe, oh maybe, I'll go back to the days
Before the politics that we call the rap game
And back when ain't nobody listened to my mixtape
And back before I tried to cover up my slang
But this is for Decatur—what's up, Bobby Ray?
So can I get a wish to end the politics?
And get back to the music that started this shit?
So here I stand and then again I say
I'm hopin' we can make some wishes out of airplanes

[Chorus: Hayley Williams]
Can we pretend that airplanes
In the night sky are like shooting stars?
I could really use a wish right now
Wish right now, wish right now
Can we pretend that airplanes
In the night sky are like shooting stars?
I could really use a wish right now
Wish right now, wish right now

[Outro: B.o.B]
I could really use a wish right now
I, I, I could really use a wish right now
Like, like, like shooting stars
I, I, I could really use a wish right now
A wish, a wish right now","['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",75,0.11,0.66,0.867,0.0,0.0368,-4.285,0.11599999999999999,0.377,93.03299999999999,1,0.1111111111111111,0.12639405204460966
Alejandro,Lady Gaga,2009-08-05,"[Intro]
I know that we are young, and I know that you may love me
But I just can't be with you like this anymore
Alejandro...

[Verse 1]
She's got both hands in her pocket
And she won't look at you, won't look at you
She hides true love, en su bolsillo
She's got a halo around her finger, around you

[Pre-Chorus]
You know that I love you, boy
Hot, like Mexico, rejoice
At this point, I've gotta choose
Nothing to lose

[Chorus]
Don't call my name, don't call my name, Alejandro
I'm not your babe, I'm not your babe, Fernando
Don't wanna kiss, don't wanna touch
Just smoke my cigarette and hush
Don't call my name, don't call my name, Roberto
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro

[Interlude]
Stop, please, just let me go
Alejandro, just let me go

[Verse 2]
She's not broken
She's just a baby
But her boyfriend's like her dad, just like her dad
And all those flames that burned before him
Now he's gotta firefight, gotta cool the bad

[Pre-Chorus]
You know that I love you, boy
Hot, like Mexico, rejoice
At this point, I've gotta choose
Nothing to lose

[Chorus]
Don't call my name, don't call my name, Alejandro
I'm not your babe, I'm not your babe, Fernando
Don't wanna kiss, don't wanna touch
Just smoke my cigarette and hush
Don't call my name, don't call my name, Roberto
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro

[Bridge]
Don't bother me, don't bother me
Alejandro
Don't call my name, don't call my name
Bye, Fernando
I'm not your babe, I'm not your babe
Alejandro
Don't wanna kiss
Don't wanna touch
Fernando
Don't call my name, don't call my name
Alejandro
I'm not your babe, I'm not your babe
Fernando
Don't wanna kiss, don't wanna touch
Just smoke my cigarette and hush
Don't call my name, don't call my name
Roberto

[Outro]
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro
(Don't call my name, don't call my name) Alejandro, Alejandro
(I'm not your babe, I'm not your babe) Ale-Alejandro, Ale-Alejandro (Fernando)
(Don't wanna kiss, don't wanna touch) Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro (Just smoke my cigarette and hush)
(Don't call my name, don't call my name) Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro (Roberto)
Alejandro","['dance pop', 'pop']",61,0.00035800000000000003,0.626,0.799,0.00155,0.36,-6.612,0.046,0.369,98.992,0,0.1297709923664122,0.1297709923664122
Alive,Pearl Jam,1991-08-27,"[Verse 1]
""Son,"" she said, ""have I got a little story for you
What you thought was your daddy was nothing but a...
While you were sittin' home alone at age thirteen
Your real daddy was dyin', sorry you didn't see him
But I'm glad we talked""

[Chorus]
Oh, I, oh I'm still alive
Hey, I, oh I'm still alive
Hey, I, oh I'm still alive
Hey, oh

[Verse 2]
While she walks slowly across a young man's room
She said, ""I'm ready for you""
Why I can't remember anything to this very day
'Cept the look, the look, uh
Oh, you know where
Now I can't see I just stare

[Chorus]
I, I'm still alive
Hey, I, oh I'm still alive
Hey, I, oh I'm still alive
Hey, I, oh I'm still alive, yeah
Ooh yeah, yeah yeah yeah, oh, ooh

[Verse 3]
""Is something wrong"", she said, of course there is
""You're still alive,"" she said, oh, and do I deserve to be?
Is that the question?
And if so, if so who answers?
Who answers?

[Chorus]
I, oh I'm still alive
Hey, I, oh I'm still alive
Yeah, I, oh I'm still alive
Yeah, I
Ooh, I'm still alive!
Yeah yeah yeah yeah yeah yeah yeah!

[Guitar Solo]
Ooh yeah, ooh ooh
Ooh yeah, yeah yeah yeah","['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']",76,0.007520000000000001,0.284,0.875,0.00046100000000000004,0.402,-6.069,0.0422,0.595,75.009,0,0.20279720279720279,0.20279720279720279
All About That Bass,Scott Bradlee's Postmodern Jukebox,2014-09-02,"Because you know
I'm all about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass

Yeah, it's pretty clear, I ain't no size two
But I can shake it, shake it
Like I'm supposed to do
'Cause I got that boom boom that all the boys chase
And all the right junk in all the right places

I see the magazine workin' that Photoshop
We know that shit ain't real
C'mon now, make it stop
If you got beauty, beauty, just raise 'em up
'Cause every inch of you is perfect
From the bottom to the top

Yeah, my mama she told me don't worry about your size
She says, ""Boys like a little more booty to hold at night.""
You know I won't be no stick figure silicone Barbie doll
So if that's what you're into then go ahead and move along

Because you know I'm
All about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass
Hey!

I'm bringing booty back
Go ahead and tell them skinny bitches that
No, I'm just playing. I know you think you're fat
But I'm here to tell ya
Every inch of you is perfect from the bottom to the top

Yeah my mama she told me don't worry about your size
She says, ""Boys like a little more booty to hold at night.""
You know I won't be no stick figure silicone Barbie doll
So if that's what you're into then go ahead and move along

Because you know I'm
All about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass

Because you know I'm
All about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass

Because you know I'm
All about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass, no treble
I'm all about that bass
'Bout that bass
'Bout that bass, 'bout that bass
Hey, hey, ooh
You know you like this bass",['swing'],52,0.779,0.5710000000000001,0.46299999999999997,1.21e-06,0.179,-8.076,0.115,0.606,121.56700000000001,2,0.056768558951965066,0.09691629955947137
All I Want For Christmas Is You,Mariah Carey,1994-11-01,"[Intro]
I don't want a lot for Christmas
There is just one thing I need
I don't care about the presents
Underneath the Christmas tree
I just want you for my own
More than you could ever know
Make my wish come true
All I want for Christmas is you, yeah

[Verse 1]
I don't want a lot for Christmas
There is just one thing I need (And I)
Don't care about the presents
Underneath the Christmas tree
I don't need to hang my stocking
There upon the fireplace (Ah)
Santa Claus won't make me happy
With a toy on Christmas Day

[Chorus]
I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
All I want for Christmas is you
You, baby

[Verse 2]
Oh, I won't ask for much this Christmas
I won't even wish for snow (And I)
I'm just gonna keep on waiting
Underneath the mistletoe
I won't make a list and send it
To the North Pole for Saint Nick (Ah)
I won't even stay awake to
Hear those magic reindeer click

[Chorus]
'Cause I just want you here tonight (Ooh)
Holding on to me so tight (Ooh)
What more can I do?
Oh baby, all I want for Christmas is you
You, baby

[Bridge]
Oh, all the lights are shining
So brightly everywhere (So brightly, baby)
And the sound of children's
Laughter fills the air (Oh, oh yeah)
And everyone is singing (Oh yeah)
I hear those sleigh bells ringing (Oh)
Santa, won't you bring me the one I really need? (Yeah, oh, oh)
Won't you please bring my baby to me?

[Verse 3]
Oh, I don't want a lot for Christmas
This is all I'm asking for (Ah)
I just wanna see my baby
Standing right outside my door

[Chorus]
Oh, I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
Oh baby, all I want for Christmas is you

[Outro]
You, baby
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (Ah, oh, ah, oh)
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (All I really want, baby, ooh)
All I want for Christmas is you, baby (All I want, all I really want is you)","['dance pop', 'pop', 'r&b', 'urban contemporary']",91,0.16399999999999998,0.335,0.625,0.0,0.0708,-7.462000000000001,0.0386,0.34600000000000003,150.27700000000002,0,0.19339622641509435,0.19339622641509435
All Of Me,John Legend,2013-08-30,"[Verse 1]
What would I do without your smart mouth?
Drawin' me in and you kickin' me out
You've got my head spinnin', no kiddin'
I can't pin you down
What's goin' on in that beautiful mind?
I'm on your magical mystery ride
And I'm so dizzy, don't know what hit me
But I'll be alright

[Pre-Chorus]
My head's under water, but I'm breathing fine
You're crazy and I'm out of my mind

[Chorus]
'Cause all of me
Loves all of you
Love your curves and all your edges
All your perfect imperfections
Give your all to me
I'll give my all to you
You're my end and my beginnin'
Even when I lose, I'm winnin'

[Post-Chorus]
'Cause I give you all of me
And you give me all of you, oh-oh

[Verse 2]
How many times do I have to tell you?
Even when you're crying, you're beautiful too
The world is beating you down, I'm around
Through every mood
You're my downfall, you're my muse
My worst distraction, my rhythm and blues
I can't stop singing, it's ringing
In my head for you

[Pre-Chorus]
My head's under water, but I'm breathin' fine
You're crazy and I'm out of my mind

[Chorus]
'Cause all of me
Loves all of you
Love your curves and all your edges
All your perfect imperfections
Give your all to me
I'll give my all to you
You're my end and my beginnin'
Even when I lose, I'm winnin'

[Post-Chorus]
'Cause I give you all of me
And you give me all of you, oh-oh

[Bridge]
Give me all of you, oh
Cards on the table, we're both showing hearts
Risking it all, though it's hard

[Chorus]
'Cause all of me
Loves all of you
Love your curves and all your edges
All your perfect imperfections
Give your all to me
I'll give my all to you
You're my end and my beginnin'
Even when I lose, I'm winnin'

[Post-Chorus]
'Cause I give you all of me
And you give me all of you

[Outro]
I give you all of me
And you give me all of you, oh-oh","['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",86,0.922,0.42200000000000004,0.264,0.0,0.132,-7.064,0.0322,0.331,119.93,0,0.09433962264150944,0.09433962264150944
All Star,Smash Mouth,1999-01-01,"[Verse 1]
Somebody once told me the world is gonna roll me
I ain't the sharpest tool in the shed
She was looking kind of dumb with her finger and her thumb
In the shape of an ""L"" on her forehead

[Pre-Chorus]
Well, the years start coming and they don't stop coming
Fed to the rules and I hit the ground running
Didn't make sense not to live for fun
Your brain gets smart but your head gets dumb
So much to do, so much to see
So what's wrong with taking the backstreets?
You'll never know if you don't go
You'll never shine if you don't glow

[Chorus]
Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
And all that glitters is gold
Only shooting stars break the mold

[Verse 2]
It's a cool place, and they say it gets colder
You're bundled up now, wait 'til you get older
But the meteor men beg to differ
Judging by the hole in the satellite picture
The ice we skate is getting pretty thin
The water's getting warm so you might as well swim
My world's on fire, how 'bout yours?
That's the way I like it and I'll never get bored

[Chorus]
Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
All that glitters is gold
Only shooting stars break the mold

[Interlude]
(Go for the moon)
(Go for the moon)
(Go for the moon)
(Go for the moon)

[Chorus]
Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
And all that glitters is gold
Only shooting stars

[Verse 3]
Somebody once asked
Could I spare some change for gas?
""I need to get myself away from this place""
I said, ""Yep, what a concept
I could use a little fuel myself
And we could all use a little change""

[Pre-Chorus]
Well, the years start coming and they don't stop coming
Fed to the rules and I hit the ground running
Didn't make sense not to live for fun
Your brain gets smart but your head gets dumb
So much to do, so much to see
So what's wrong with taking the backstreets?
You'll never know if you don't go (Go!)
You'll never shine if you don't glow

[Chorus]
Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
And all that glitters is gold
Only shooting stars break the mold

[Outro]
And all that glitters is gold
Only shooting stars break the mold","['alternative rock', 'pop rock', 'post-grunge']",81,0.0395,0.731,0.867,0.0,0.0861,-5.881,0.032,0.7759999999999999,104.01899999999999,0,0.022556390977443608,0.022556390977443608
All The Right Moves,OneRepublic,2009-01-01,"[Chorus 1]
All the right friends in all the right places
So yeah, we're going down
They've got
All the right moves and all the right faces
So yeah, we're going down

[Verse 1]
Let's paint the picture of the perfect place
They've got it better than when anyone's told you
They'll be the King of Hearts, and you're the Queen of Spades
Then we'll fight for you like we were your soldiers
I know we got it good, but they got it made
And their grass is getting greener each day
I know things are looking up, but soon they'll take us down
Before anybody's knowing our name
They've got

[Chorus 1]
All the right friends in all the right places
So yeah, we're going down
They've got
All the right moves and all the right faces
So yeah, we're going down

[Chorus 2]
They say
Everybody knows, everybody knows where we're going
Yeah, we're going down
They say
Everybody knows, everybody knows where we're going
Yeah, we're going down

[Verse 2]
Do you think I'm special?
Do you think I'm nice?
Am I bright enough to shine in your spaces?
Between the noise you hear
And the sounds you like
Are we just sinking in the ocean of faces?
It can't be possible, that rain can fall
Only when it's over our heads
The sun is shining everyday, but it's far away
Over the world that's dead
They've got, they've got

[Chorus 1]
All the right friends in all the right places
So yeah, we're going down
They've got
All the right moves and all the right faces
So yeah, we're going down

[Chorus 2]
They say
Everybody knows, everybody knows where we're going
Yeah, we're going down
They say
Everybody knows, everybody knows where we're going
Yeah, we're going down

[Bridge]
It don't matter what you see
I know I could never be
Someone that'll look like you
It don't matter what you say
I know I could never fake
Someone that could sound like you

[Chorus 1]
All the right friends in all the right places
So yeah, we're going down
They've got
All the right moves and all the right faces
So yeah, we're going down
All the right friends in all the right places
So yeah, we're going down
They've got
All the right moves and all the right faces
So yeah, we're going down

[Chorus 2]
They say
Everybody knows, everybody knows where we're going
Yeah, we're going down
They say
Everybody knows, everybody knows where we're going
Yeah, we're going down

[Outro]
Yeah, we're going down
Yeah, we're going down
All the right moves, hey
Yeah, we're going down
All the right moves, hey
Yeah, we're going down","['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']",65,0.258,0.529,0.948,9.35e-06,0.28300000000000003,-3.5269999999999997,0.0474,0.65,146.024,0,0.14644351464435146,0.14644351464435146
All The Small Things,blink-182,1999-06-01,"[Verse 1]
All the small things
True care, truth brings
I'll take one lift
Your ride, best trip
Always, I know
You'll be at my show
Watching, waiting
Commiserating

[Pre-Hook]
Say it ain't so
I will not go
Turn the lights off
Carry me home

[Hook]
Na na na na na na na
Na na na na na na na
Na na na na na na na
Na na na na na na na

[Verse 2]
Late night, come home
Work sucks, I know
She left me roses by the stairs
Surprises let me know she cares

[Pre-Hook]
Say it ain't so
I will not go
Turn the lights off
Carry me home

[Hook]
Na na na na na na na
Na na na na na na na
Na na na na na na na
Na na na na na na na

[Outro]
Say it ain't so
I will not go
Turn the lights off
Carry me home
Keep your head still
I'll be your thrill
The night will go on
My little windmill
Say it ain't so (Na na na na na na na)
I will not go (Na na na na na na na)
Turn the lights off (Na na na na na na na)
Carry me home (Na na na na na na na)
Keep your head still (Na na na na na na na)
I'll be your thrill (Na na na na na na na)
The night will go on (Na na na na na na na)
The night will go on (Na na na na na na na)
My little windmill","['pop punk', 'punk', 'socal pop punk']",80,0.0103,0.434,0.897,0.0,0.612,-4.918,0.0488,0.684,148.726,1,0.0,0.015
